Id,dateTime,hour,day,month,weekday,source,destination,rideshare,rideCategory,price,distance,surgeMultiplier,weather,temperature,precipProbability,humidity,windSpeed,windGust,ozone
07eb0,2020-11-16 04:50:00,4,16,11,Mon,Back Bay,Boston University,Lyft,Black,10.08,1.74,1,cloudy,38.61,0,0.67,6.72,11.29,363.1
3e841,2020-11-12 06:50:00,6,12,11,Thu,Northeastern University,Beacon Hill,Lyft,Lyft,10.08,2.904,1,partly-cloudy-night,31.03,0,0.72,1.03,2.47,297
997a3,2020-11-26 17:47:00,17,26,11,Thu,North Station,Northeastern University,Lyft,Lyft,10.08,3.996,1,cloudy,42.17,0,0.61,8.69,14.88,350.3
7b295,2020-11-26 11:01:00,11,26,11,Thu,Fenway,West End,Lyft,Black SUV,10.08,3.348,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
482a9,2020-11-11 19:15:00,19,11,11,Wed,North End,West End,Uber,UberPool,10.8,1.332,1,partly-cloudy-day,34.25,0,0.54,2.58,3.81,328.7
27199,2020-11-14 23:55:00,23,14,11,Sat,North End,West End,Uber,Black SUV,10.8,1.332,1,rain,42.69,0.94,0.84,8.23,8.28,323.2
5.00E+29,2020-11-24 18:47:00,18,24,11,Tue,Back Bay,Boston University,Uber,Black,10.8,1.68,1,cloudy,46.86,0.03,0.84,5.58,6.55,291.9
525c8,2020-11-16 01:55:00,1,16,11,Mon,Back Bay,Boston University,Uber,WAV,10.8,1.68,1,partly-cloudy-night,38.85,0,0.67,6.44,11.34,368.5
e9897,2020-11-15 17:35:00,17,15,11,Sun,Haymarket Square,Beacon Hill,Uber,Taxi,10.8,1.092,1,cloudy,39.11,0,0.88,7.71,7.76,326.5
bcd9d,2020-11-01 23:23:00,23,1,11,Sun,Haymarket Square,Financial District,Uber,UberXL,10.8,0.96,1,partly-cloudy-night,38.45,0,0.72,2.27,2.85,269.4
d3b82,2020-11-15 21:40:00,21,15,11,Sun,Haymarket Square,Theatre District,Uber,UberX,10.8,1.392,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
e9531,2020-11-01 13:52:00,13,1,11,Sun,Haymarket Square,Theatre District,Uber,Black SUV,10.8,1.392,1,rain,44.97,1,0.9,6.27,6.99,272.5
86b4d,2020-11-11 17:20:00,17,11,11,Wed,North End,Financial District,Uber,UberX,10.8,1.284,1,partly-cloudy-day,32.64,0,0.52,2.43,3.18,325.1
dgss,2020-11-16 15:25:00,15,16,11,Mon,North End,Financial District,Uber,Taxi,10.8,1.284,1,partly-cloudy-day,28.81,0,0.44,14.04,24.41,374.8
e9c0d,2020-11-01 13:58:00,13,1,11,Sun,North End,Financial District,Uber,UberPool,10.8,1.284,1,cloudy,50.74,0,0.9,4.13,5.82,299.7
92294,2020-11-01 14:22:00,14,1,11,Sun,Theatre District,South Station,Uber,Black,10.8,0.66,1,partly-cloudy-day,53.85,0,0.85,4.88,4.93,298.9
0525d,2020-11-24 10:50:00,10,24,11,Tue,Haymarket Square,West End,Uber,WAV,10.8,0.732,1,fog,42.8,0,0.9,1.74,1.79,296.2
0d74e,2020-11-13 17:00:00,17,13,11,Fri,Haymarket Square,West End,Uber,UberXL,10.8,0.732,1,partly-cloudy-day,54.08,0,0.73,3.54,5.6,297.6
e5be1,2020-11-26 12:41:00,12,26,11,Thu,Back Bay,Fenway,Uber,Black SUV,10.8,1.608,1,partly-cloudy-day,37.93,0,0.69,5.35,6.93,345.4
cdd2b,2020-11-25 08:48:00,8,25,11,Wed,Back Bay,Fenway,Uber,UberX,10.8,1.608,1,rain,45.69,1,0.9,10.05,17.66,287.2
0407b,2020-11-25 19:00:00,19,25,11,Wed,Back Bay,Fenway,Uber,Black,10.8,1.608,1,partly-cloudy-day,44.35,0,0.7,9.35,13.78,311.5
ab72c,2020-11-12 20:40:00,20,12,11,Thu,North End,North Station,Uber,UberPool,10.8,1.236,1,partly-cloudy-day,46.75,0,0.55,3.77,4.03,287
bd917,2020-11-16 08:30:00,8,16,11,Mon,North Station,North End,Uber,UberXL,10.8,1.296,1,cloudy,30.76,0,0.52,12.75,26.65,362
83f35,2020-11-25 05:33:00,5,25,11,Wed,North Station,North End,Uber,WAV,10.8,1.296,1,rain,44.97,1,0.89,10.68,17.44,286.6
f320c,2020-11-26 22:50:00,22,26,11,Thu,North Station,North End,Uber,Taxi,10.8,1.296,1,cloudy,41.83,0,0.62,9.01,12.7,352.7
cde91,2020-11-01 04:38:00,4,1,11,Sun,Theatre District,North End,Uber,Taxi,10.8,1.884,1,partly-cloudy-night,36.21,0,0.75,2.91,2.96,288.5
1fc63,2020-11-26 15:38:00,15,26,11,Thu,Theatre District,North End,Uber,Black,10.8,1.884,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
889d9,2020-11-25 03:33:00,3,25,11,Wed,Theatre District,North End,Uber,UberX,10.8,1.884,1,rain,45.13,1,0.87,11.07,16.87,288.2
1cb8f,2020-11-25 02:27:00,2,25,11,Wed,Beacon Hill,Northeastern University,Uber,UberXL,10.8,2.364,1,rain,44.98,1,0.92,11.91,11.96,289
2494f,2020-11-16 09:55:00,9,16,11,Mon,Haymarket Square,Beacon Hill,Uber,WAV,10.8,1.092,1,cloudy,27.61,0,0.49,14.23,27.23,363.3
bf692,2020-11-26 11:46:00,11,26,11,Thu,Haymarket Square,Beacon Hill,Uber,UberPool,10.8,1.092,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
727ae,2020-11-16 01:10:00,1,16,11,Mon,Haymarket Square,Beacon Hill,Uber,Black SUV,10.8,1.092,1,partly-cloudy-night,38.85,0,0.67,6.44,11.34,368.5
387ff,2020-11-11 06:25:00,6,11,11,Wed,Northeastern University,Theatre District,Uber,Taxi,10.8,2.268,1,clear-night,20.68,0,0.55,3.53,3.58,323.8
63567,2020-11-14 17:30:00,17,14,11,Sat,North End,North Station,Uber,Black,10.8,1.104,1,cloudy,44.21,0.29,0.73,7.47,8.92,321.6
7ba74,2020-11-11 17:10:00,17,11,11,Wed,North End,North Station,Uber,UberXL,10.8,1.104,1,partly-cloudy-day,32.64,0,0.52,2.43,3.18,325.1
6.00E+225,2020-11-28 22:43:00,22,28,11,Sat,Financial District,North End,Uber,UberPool,10.8,1.452,1,cloudy,41.53,0,0.58,3.31,3.97,279.7
3.00E+273,2020-11-11 19:20:00,19,11,11,Wed,Beacon Hill,North End,Uber,Black SUV,10.8,1.824,1,partly-cloudy-day,34.25,0,0.54,2.58,3.81,328.7
d29a3,2020-11-25 17:33:00,17,25,11,Wed,Theatre District,North End,Uber,Black SUV,10.8,1.884,1,cloudy,42.74,0,0.76,11.85,15.16,321.8
9e24b,2020-11-25 16:45:00,16,25,11,Wed,Theatre District,North End,Uber,WAV,10.8,1.884,1,cloudy,42.4,0,0.81,11.09,17.46,331.4
eb89f,2020-11-25 14:09:00,14,25,11,Wed,West End,North End,Uber,Taxi,10.8,1.476,1,cloudy,43.41,0.32,0.89,6.75,7.54,327.3
2efeb,2020-11-26 12:59:00,12,26,11,Thu,West End,North End,Uber,UberPool,10.8,1.476,1,partly-cloudy-day,37.93,0,0.69,5.35,6.93,345.4
daf3d,2020-11-27 16:47:00,16,27,11,Fri,Financial District,Haymarket Square,Uber,Black,10.8,1.5,1,partly-cloudy-day,45.31,0,0.5,10.67,19.27,319.3
087ee,2020-11-01 14:18:00,14,1,11,Sun,Financial District,Haymarket Square,Uber,UberX,10.8,1.5,1,partly-cloudy-day,38.39,0,0.66,5.8,6.24,278
d8e6c,2020-11-24 18:26:00,18,24,11,Tue,Financial District,Haymarket Square,Uber,UberXL,10.8,1.5,1,cloudy,46.86,0.03,0.84,5.58,6.55,291.9
49877,2020-11-14 12:00:00,12,14,11,Sat,West End,North End,Uber,UberPool,10.8,1.476,1,cloudy,42.49,0,0.69,6.68,8.43,317.9
a0fce,2020-11-16 09:40:00,9,16,11,Mon,West End,North End,Uber,UberXL,10.8,1.476,1,cloudy,27.61,0,0.49,14.23,27.23,363.3
b2389,2020-11-26 12:16:00,12,26,11,Thu,Haymarket Square,Beacon Hill,Uber,WAV,10.8,1.632,1,partly-cloudy-day,37.93,0,0.69,5.35,6.93,345.4
b72f6,2020-11-01 16:53:00,16,1,11,Sun,Beacon Hill,Haymarket Square,Uber,Black SUV,10.8,1.62,1,partly-cloudy-day,58.62,0,0.67,7.78,10.23,298.5
28570,2020-11-26 14:50:00,14,26,11,Thu,Haymarket Square,Theatre District,Uber,Taxi,10.8,1.392,1,partly-cloudy-day,40.42,0,0.63,6.84,9.31,348.3
db96a,2020-11-28 18:12:00,18,28,11,Sat,North Station,North End,Uber,UberX,10.8,1.296,1,cloudy,42.49,0,0.55,3.41,3.46,270.9
68d82,2020-11-25 11:54:00,11,25,11,Wed,North End,Financial District,Uber,Black,10.8,1.248,1,rain,47.63,1,0.9,5.4,5.45,303.4
f8131,2020-11-13 12:00:00,12,13,11,Fri,North End,Financial District,Uber,WAV,10.8,1.248,1,cloudy,48.61,0.18,0.86,3.45,6.49,295
91bb7,2020-11-28 13:58:00,13,28,11,Sat,Beacon Hill,Northeastern University,Uber,Black SUV,10.8,1.908,1,clear-day,33.2,0,0.81,2.03,4.77,275
ec71c,2020-11-12 08:10:00,8,12,11,Thu,Beacon Hill,Northeastern University,Uber,Taxi,10.8,1.908,1,partly-cloudy-night,29.6,0,0.77,1.82,2.85,295.2
15728,2020-11-16 06:55:00,6,16,11,Mon,Beacon Hill,Northeastern University,Uber,UberX,10.8,1.908,1,cloudy,35.11,0.11,0.63,10.98,20.18,360
ecec7,2020-11-25 20:09:00,20,25,11,Wed,South Station,Beacon Hill,Uber,UberXL,10.8,3.096,1,partly-cloudy-day,44.42,0,0.67,9.48,11.72,309.3
7229e,2020-11-25 02:12:00,2,25,11,Wed,Financial District,Haymarket Square,Uber,UberPool,10.8,1.5,1,rain,44.98,1,0.92,11.91,11.96,289
6bc16,2020-11-01 08:22:00,8,1,11,Sun,North End,West End,Uber,Black,10.8,1.392,1,partly-cloudy-night,33.74,0,0.79,3.88,3.93,282
4a38d,2020-11-27 23:28:00,23,27,11,Fri,North End,West End,Uber,UberXL,10.8,1.392,1,partly-cloudy-night,41.69,0,0.57,8.36,13.44,298
e4619,2020-11-27 01:11:00,1,27,11,Fri,South Station,North Station,Uber,Black,10.8,2.748,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
89729,2020-11-14 02:30:00,2,14,11,Sat,South Station,North Station,Uber,Black SUV,10.8,1.896,1,partly-cloudy-night,42.27,0,0.68,4.61,5.75,294.5
694de,2020-11-27 20:58:00,20,27,11,Fri,Boston University,Back Bay,Uber,WAV,10.8,1.872,1,partly-cloudy-day,43.9,0,0.52,10.61,17.13,305.3
476ab,2020-11-14 19:45:00,19,14,11,Sat,Northeastern University,Back Bay,Uber,UberPool,10.8,1.968,1,cloudy,44.46,0,0.69,8.05,13.42,320.6
7accb,2020-11-01 18:43:00,18,1,11,Sun,West End,Haymarket Square,Uber,Taxi,10.8,0.864,1,cloudy,56.02,0,0.49,11.05,13.63,307
3359,2020-11-28 06:17:00,6,28,11,Sat,West End,Haymarket Square,Uber,UberX,10.8,0.864,1,clear-night,33.14,0,0.79,3.05,4.11,286.2
c6a34,2020-11-26 23:32:00,23,26,11,Thu,Beacon Hill,Northeastern University,Uber,UberX,10.8,3.072,1,cloudy,40.75,0,0.67,9.56,14.37,352.9
a26fb,2020-11-01 17:08:00,17,1,11,Sun,North Station,North End,Uber,UberPool,10.8,1.296,1,partly-cloudy-day,43.29,0,0.55,2.44,4.01,273.7
9eae9,2020-11-28 05:03:00,5,28,11,Sat,North End,West End,Uber,Taxi,10.8,1.332,1,clear-night,35.18,0,0.73,4.67,4.98,287.8
8a1fb,2020-11-27 01:13:00,1,27,11,Fri,North End,West End,Uber,Black,10.8,1.332,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
ef5b0,2020-11-24 14:20:00,14,24,11,Tue,Back Bay,Boston University,Uber,WAV,10.8,1.728,1,rain,44.91,0.57,0.91,2.66,2.71,293.4
0050a,2020-11-26 13:11:00,13,26,11,Thu,Fenway,Back Bay,Uber,Black SUV,10.8,1.8,1,partly-cloudy-day,37.38,0,0.68,5.85,5.9,345.9
2.80E+04,2020-11-28 20:12:00,20,28,11,Sat,Northeastern University,Back Bay,Uber,UberXL,10.8,1.968,1,cloudy,42.26,0,0.56,2.83,3.8,274.4
99cb2,2020-11-13 00:45:00,0,13,11,Fri,Haymarket Square,West End,Uber,UberX,10.8,0.816,1,cloudy,43,0,0.79,3.77,3.82,288
60143,2020-11-27 00:29:00,0,27,11,Fri,Haymarket Square,West End,Uber,Taxi,10.8,0.816,1,partly-cloudy-night,40.81,0,0.67,8.04,12.19,350.7
2fe7a,2020-11-26 13:31:00,13,26,11,Thu,Haymarket Square,West End,Uber,WAV,10.8,0.816,1,partly-cloudy-day,37.38,0,0.68,5.85,5.9,345.9
2560a,2020-11-12 13:45:00,13,12,11,Thu,Back Bay,Fenway,Uber,UberPool,10.8,1.608,1,clear-day,31.98,0,0.78,2.13,4.26,289.1
2cea1,2020-11-16 08:25:00,8,16,11,Mon,South Station,North Station,Uber,Black,10.8,2.748,1,cloudy,30.76,0,0.52,12.75,26.65,362
84f9d,2020-11-27 01:56:00,1,27,11,Fri,Haymarket Square,West End,Uber,Black SUV,10.8,0.732,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
fd678,2020-11-25 23:30:00,23,25,11,Wed,Haymarket Square,West End,Uber,UberXL,10.8,0.732,1,partly-cloudy-night,41.78,0,0.69,7.66,11.55,306.3
2c800,2020-11-16 05:10:00,5,16,11,Mon,North End,Financial District,Uber,Taxi,10.8,1.248,1,cloudy,37.67,0,0.64,8.95,15.13,362
4e495,2020-11-27 21:43:00,21,27,11,Fri,Back Bay,Boston University,Uber,UberXL,10.8,1.668,1,partly-cloudy-night,43.37,0,0.53,9.93,15.15,303.6
26191,2020-11-16 15:20:00,15,16,11,Mon,Back Bay,Boston University,Uber,WAV,10.8,1.668,1,partly-cloudy-day,28.81,0,0.44,14.04,24.41,374.8
99cab,2020-11-15 10:10:00,10,15,11,Sun,Fenway,Back Bay,Uber,Black SUV,10.8,1.8,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
589c4,2020-11-01 12:47:00,12,1,11,Sun,Fenway,Back Bay,Uber,UberPool,10.8,1.8,1,rain,42.59,1,0.9,7.09,7.14,271.8
47c2d,2020-11-15 15:35:00,15,15,11,Sun,Fenway,Back Bay,Uber,UberX,10.8,1.8,1,cloudy,38.27,0.07,0.85,6.49,8.58,324.3
a98f8,2020-11-26 15:51:00,15,26,11,Thu,Back Bay,Fenway,Uber,Black,10.8,1.608,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
36c10,2020-11-11 17:55:00,17,11,11,Wed,Fenway,Back Bay,Uber,WAV,10.8,1.8,1,partly-cloudy-day,32.64,0,0.52,2.43,3.18,325.1
2d3b9,2020-11-28 19:03:00,19,28,11,Sat,Haymarket Square,Beacon Hill,Uber,UberXL,10.8,1.092,1,cloudy,42.93,0,0.53,3.34,3.44,272
a9ff1,2020-11-28 09:28:00,9,28,11,Sat,Haymarket Square,Beacon Hill,Uber,UberX,10.8,1.092,1,clear-night,31.44,0,0.83,2.95,3,280.8
6438a,2020-11-01 04:03:00,4,1,11,Sun,Haymarket Square,Beacon Hill,Uber,UberPool,10.8,1.092,1,partly-cloudy-night,36.21,0,0.75,2.91,2.96,288.5
e2a38,2020-11-25 16:48:00,16,25,11,Wed,Back Bay,Fenway,Uber,Black,10.8,1.608,1,cloudy,42.4,0,0.81,11.09,17.46,331.4
8551e,2020-11-25 19:48:00,19,25,11,Wed,Back Bay,Fenway,Uber,Taxi,10.8,1.608,1,partly-cloudy-day,44.35,0,0.7,9.35,13.78,311.5
b345e,2020-11-01 07:48:00,7,1,11,Sun,Fenway,Back Bay,Uber,Black SUV,10.8,1.8,1,cloudy,48.67,0,0.93,1.37,1.42,290.6
a60de,2020-11-01 09:37:00,9,1,11,Sun,West End,South Station,Uber,Black,10.8,2.568,1,partly-cloudy-night,33.27,0,0.8,4.02,4.07,280.8
9f00f,2020-11-24 18:56:00,18,24,11,Tue,West End,South Station,Uber,Taxi,10.8,2.568,1,cloudy,46.86,0.03,0.84,5.58,6.55,291.9
a311f,2020-11-15 10:35:00,10,15,11,Sun,West End,South Station,Uber,UberPool,10.8,2.568,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
28fa0,2020-11-13 07:20:00,7,13,11,Fri,West End,South Station,Uber,Taxi,10.8,2.568,1,partly-cloudy-night,48.06,0,0.89,5.14,7.92,295.4
5578f,2020-11-26 15:23:00,15,26,11,Thu,Back Bay,Boston University,Uber,WAV,10.8,1.692,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
e125c,2020-11-27 10:37:00,10,27,11,Fri,Back Bay,Boston University,Uber,Black SUV,10.8,1.692,1,partly-cloudy-night,39.32,0,0.65,8.04,12.36,339
ddaef,2020-11-12 09:50:00,9,12,11,Thu,Theatre District,Haymarket Square,Uber,UberX,10.8,1.932,1,partly-cloudy-night,29.17,0,0.78,2.52,3.38,293.9
c62a6,2020-11-12 02:35:00,2,12,11,Thu,West End,North End,Uber,UberXL,10.8,1.476,1,cloudy,32.94,0,0.65,2.04,2.68,317.7
6a96c,2020-11-01 15:38:00,15,1,11,Sun,Theatre District,South Station,Uber,Black,10.8,0.66,1,rain,46.8,1,0.9,6.64,8.61,275.4
66829,2020-11-26 18:16:00,18,26,11,Thu,Boston University,Back Bay,Uber,WAV,10.8,1.872,1,cloudy,42.32,0,0.62,9.14,15.01,351
e4f35,2020-11-26 11:20:00,11,26,11,Thu,Boston University,Back Bay,Uber,Taxi,10.8,1.872,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
6faff,2020-11-16 04:25:00,4,16,11,Mon,Haymarket Square,West End,Uber,UberPool,10.8,0.744,1,cloudy,38.61,0,0.67,6.72,11.29,363.1
9b823,2020-11-01 14:23:00,14,1,11,Sun,Haymarket Square,West End,Uber,UberX,10.8,0.744,1,partly-cloudy-day,53.85,0,0.85,4.88,4.93,298.9
bea12,2020-11-26 10:16:00,10,26,11,Thu,Haymarket Square,West End,Uber,Black SUV,10.8,0.744,1,partly-cloudy-night,35.8,0,0.76,4.82,7.72,342.6
9a074,2020-11-27 17:38:00,17,27,11,Fri,Haymarket Square,West End,Uber,UberXL,10.8,0.744,1,partly-cloudy-day,45.31,0,0.48,11.17,22.46,311.9
1ab3c,2020-11-01 17:58:00,17,1,11,Sun,South Station,Theatre District,Uber,Black,10.8,1.56,1,rain,48.18,1,0.94,5.82,8.46,278.2
abd09,2020-11-26 20:59:00,20,26,11,Thu,West End,Haymarket Square,Uber,UberXL,10.8,1.056,1,cloudy,43.31,0,0.58,8.35,12.98,352.9
1100,2020-11-26 11:47:00,11,26,11,Thu,West End,Haymarket Square,Uber,Taxi,10.8,1.056,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
a8618,2020-11-12 00:15:00,0,12,11,Thu,West End,Haymarket Square,Uber,UberPool,10.8,1.056,1,cloudy,32.65,0,0.62,2.55,3.52,324.6
92b97,2020-11-01 02:28:00,2,1,11,Sun,South Station,Theatre District,Uber,Black,10.8,1.536,1,partly-cloudy-night,37.9,0,0.8,1.85,2.36,272
24c71,2020-11-13 01:30:00,1,13,11,Fri,South Station,Theatre District,Uber,WAV,10.8,1.56,1,cloudy,43.17,0,0.85,3.95,4.06,290.1
a9555,2020-11-14 19:30:00,19,14,11,Sat,Northeastern University,Beacon Hill,Uber,Black SUV,10.8,3.132,1,cloudy,44.46,0,0.69,8.05,13.42,320.6
f7283,2020-11-01 01:22:00,1,1,11,Sun,Haymarket Square,Theatre District,Uber,UberX,10.8,1.392,1,clear-night,36.92,0,0.8,1.78,2.35,272.5
9884d,2020-11-08 02:33:00,2,8,11,Sun,Haymarket Square,Theatre District,Uber,UberX,10.8,1.392,1,clear-night,30.45,0,0.55,4.39,5.73,305.2
75b2b,2020-11-01 23:47:00,23,1,11,Sun,Back Bay,Boston University,Uber,Black SUV,10.8,1.68,1,clear-night,48.65,0,0.55,5.61,8.14,318.5
e09b0,2020-11-28 01:03:00,1,28,11,Sat,Back Bay,Boston University,Uber,UberX,10.8,1.68,1,clear-night,39.35,0,0.63,7.27,9.38,295.8
84f62,2020-11-28 20:58:00,20,28,11,Sat,Beacon Hill,Haymarket Square,Uber,UberXL,10.8,1.62,1,cloudy,42.26,0,0.56,2.83,3.8,274.4
64adc,2020-11-15 00:30:00,0,15,11,Sun,Beacon Hill,Haymarket Square,Uber,Black,10.8,1.62,1,rain,42.33,0.99,0.88,8.22,9.94,323.2
f7040,2020-11-27 01:03:00,1,27,11,Fri,Beacon Hill,Haymarket Square,Uber,UberPool,10.8,1.62,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
2c74f,2020-11-28 17:58:00,17,28,11,Sat,West End,North End,Uber,WAV,10.8,1.176,1,partly-cloudy-day,42.86,0,0.55,3.5,4.25,269.6
437f7,2020-11-12 05:05:00,5,12,11,Thu,West End,Haymarket Square,Uber,Taxi,10.8,0.864,1,cloudy,32.27,0,0.68,1.88,3.71,303.4
fb5ff,2020-11-16 16:45:00,16,16,11,Mon,West End,Haymarket Square,Uber,Taxi,10.8,0.864,1,partly-cloudy-day,29.98,0,0.42,12.77,22.43,376.6
dc6ca,2020-11-13 20:05:00,20,13,11,Fri,Boston University,Back Bay,Uber,Black,10.8,1.872,1,clear-day,52.55,0,0.6,4.71,4.76,300.1
9bfd9,2020-11-26 15:20:00,15,26,11,Thu,Haymarket Square,West End,Uber,UberX,10.8,0.732,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
8216e,2020-11-28 20:07:00,20,28,11,Sat,Haymarket Square,West End,Uber,UberXL,10.8,0.732,1,cloudy,42.26,0,0.56,2.83,3.8,274.4
74e0d,2020-11-25 04:09:00,4,25,11,Wed,Haymarket Square,West End,Uber,UberPool,10.8,0.732,1,rain,44.78,1,0.87,12.05,16.8,287.4
63c96,2020-11-24 18:20:00,18,24,11,Tue,Theatre District,South Station,Uber,WAV,10.8,0.66,1,cloudy,46.86,0.03,0.84,5.58,6.55,291.9
cb68f,2020-11-27 17:32:00,17,27,11,Fri,Northeastern University,Beacon Hill,Uber,Black SUV,10.8,3.108,1,partly-cloudy-day,45.31,0,0.48,11.17,22.46,311.9
b83e7,2020-11-16 09:50:00,9,16,11,Mon,North Station,Haymarket Square,Uber,Black,10.8,0.672,1,cloudy,27.61,0,0.49,14.23,27.23,363.3
99fa3,2020-11-26 17:05:00,17,26,11,Thu,North Station,Haymarket Square,Uber,Black SUV,10.8,0.672,1,cloudy,42.17,0,0.61,8.69,14.88,350.3
46252,2020-11-28 08:13:00,8,28,11,Sat,North End,North Station,Uber,UberPool,10.8,1.104,1,clear-night,31.49,0,0.83,2.18,2.23,283.1
319f0,2020-11-12 00:15:00,0,12,11,Thu,North Station,Haymarket Square,Uber,UberXL,10.8,0.672,1,cloudy,32.65,0,0.62,2.55,3.52,324.6
f2f71,2020-11-25 01:39:00,1,25,11,Wed,Haymarket Square,Theatre District,Uber,UberX,10.8,1.392,1,rain,45.01,1,0.92,11.93,11.98,289.6
be183,2020-11-02 01:57:00,1,2,11,Mon,North End,West End,Uber,WAV,10.8,1.332,1,partly-cloudy-night,47.36,0,0.59,5.58,8.41,328.7
80dc4,2020-11-15 21:25:00,21,15,11,Sun,South Station,West End,Uber,Taxi,10.8,3.384,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
41a31,2020-11-14 23:30:00,23,14,11,Sat,Haymarket Square,West End,Uber,UberPool,10.8,0.744,1,rain,42.69,0.94,0.84,8.23,8.28,323.2
5c826,2020-11-15 20:35:00,20,15,11,Sun,Haymarket Square,West End,Uber,Black,10.8,0.744,1,partly-cloudy-day,41.8,0,0.7,6.92,8.21,348.2
8a527,2020-11-26 12:21:00,12,26,11,Thu,Financial District,North End,Uber,UberX,10.8,1.452,1,partly-cloudy-day,37.93,0,0.69,5.35,6.93,345.4
b4a9b,2020-11-12 21:00:00,21,12,11,Thu,Financial District,North End,Uber,UberXL,10.8,1.452,1,partly-cloudy-night,44.31,0,0.64,3.18,4.35,288.1
125af,2020-11-25 05:21:00,5,25,11,Wed,Financial District,North End,Uber,Black SUV,10.8,1.452,1,rain,44.97,1,0.89,10.68,17.44,286.6
102ab,2020-11-13 10:30:00,10,13,11,Fri,West End,North End,Uber,WAV,10.8,1.476,1,cloudy,47.99,0,0.86,3.26,5.32,293.3
75a06,2020-11-12 03:35:00,3,12,11,Thu,West End,North End,Uber,Taxi,10.8,1.476,1,cloudy,32.97,0,0.67,1.28,1.99,314.2
50707,2020-11-27 13:07:00,13,27,11,Fri,North End,Financial District,Uber,UberXL,10.8,1.608,1,clear-day,41.69,0,0.58,8.37,12.5,333.4
47c05,2020-11-01 08:43:00,8,1,11,Sun,Haymarket Square,North Station,Uber,Taxi,10.8,0.588,1,rain,40.35,0.66,0.86,3.11,4.14,268
baff4,2020-11-25 16:54:00,16,25,11,Wed,Haymarket Square,Beacon Hill,Uber,Black,10.8,1.632,1,cloudy,42.4,0,0.81,11.09,17.46,331.4
406af,2020-11-27 06:53:00,6,27,11,Fri,Haymarket Square,Beacon Hill,Uber,WAV,10.8,1.632,1,partly-cloudy-night,40.14,0,0.67,9.35,13.26,342.5
a8d7e,2020-11-12 06:00:00,6,12,11,Thu,Haymarket Square,Beacon Hill,Uber,UberPool,10.8,1.632,1,partly-cloudy-night,31.03,0,0.72,1.03,2.47,297
ffa2b,2020-11-15 05:20:00,5,15,11,Sun,Theatre District,South Station,Uber,UberX,10.8,0.696,1,rain,40.67,0.74,0.88,9.2,12.34,327
bfe44,2020-11-16 10:05:00,10,16,11,Mon,Beacon Hill,Northeastern University,Uber,Black SUV,10.8,2.304,1,partly-cloudy-night,26.61,0,0.5,14.08,26.54,364.4
39b87,2020-11-13 02:10:00,2,13,11,Fri,Haymarket Square,West End,Uber,UberPool,10.8,0.732,1,cloudy,43.67,0,0.87,3.88,3.97,291.3
7159b,2020-11-15 05:00:00,5,15,11,Sun,Haymarket Square,West End,Uber,UberX,10.8,0.732,1,rain,40.67,0.74,0.88,9.2,12.34,327
2e997,2020-11-14 14:45:00,14,14,11,Sat,North End,Financial District,Uber,Black SUV,10.8,1.284,1,cloudy,43.61,0,0.69,7.05,9.46,319.9
fd03c,2020-11-26 09:43:00,9,26,11,Thu,North End,North Station,Uber,Black,10.8,1.236,1,partly-cloudy-night,35.66,0,0.77,4.47,6.98,341.7
72f7c,2020-11-01 18:53:00,18,1,11,Sun,North End,North Station,Uber,WAV,10.8,1.236,1,rain,49.63,1,0.9,4.81,7.46,280.7
6e394,2020-11-01 06:22:00,6,1,11,Sun,North End,North Station,Uber,UberXL,10.8,1.236,1,cloudy,39.36,0,0.82,1.83,3.27,267.5
deb9e,2020-11-26 12:20:00,12,26,11,Thu,Haymarket Square,Beacon Hill,Uber,Taxi,10.8,1.632,1,partly-cloudy-day,37.93,0,0.69,5.35,6.93,345.4
22805,2020-11-16 13:20:00,13,16,11,Mon,Haymarket Square,Beacon Hill,Uber,Black SUV,10.8,1.632,1,partly-cloudy-day,26.01,0,0.49,13.68,25.73,371.6
5c3b7,2020-11-12 16:05:00,16,12,11,Thu,West End,North End,Uber,UberXL,10.8,1.212,1,clear-day,44.4,0,0.56,3.42,3.47,289
793b0,2020-11-13 17:50:00,17,13,11,Fri,West End,North End,Uber,UberX,10.8,1.212,1,partly-cloudy-day,54.08,0,0.73,3.54,5.6,297.6
